IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
178,4,0.600521262,0.082858566,0.535714286,0.037858933,D,2
179,4,0.365300597,0.098719381,0.56,0.086832276,D,2
180,4,0.343012653,0.051346986,0.829787234,0.128782726,D,2
181,4,0.37780444,0.139617516,0.8,0.886836156,E,1
182,4,0.331576922,0.085524633,0.714285714,0.037858933,D,2
183,4,0.397299184,0.090848777,0.64516129,0.608539324,D,2
184,4,0.265091665,0.028742914,0.638888889,0.426996099,E,1
185,4,0.284216663,0.012647605,0.515337423,5.77E-09,E,1
186,4,0.313431576,0.105644429,0.589041096,0.003219533,A,5
187,4,0.385472297,0.065468967,0.672413793,0.028486863,A,5
188,4,0.279585534,0.032159807,0.666666667,0.642960138,D,2
189,4,0.317248945,0.029159908,0.633333333,0.642960138,E,1
190,4,0.662638731,0.391992932,0.904761905,0.871217274,C,3
191,4,0.25475282,0,0.782608696,0.834470375,C,3
192,4,0.580467181,0.2442246,0.88,0.789768309,C,3
193,4,0.371324965,0.044758768,0.92,0.789768309,C,3
194,4,0.481159848,0.169870556,0.896551724,0.675965953,C,3
195,4,0.292049268,0.032001946,0.617647059,0.5,B,4
196,4,0.3678652,0.03920919,0.714285714,0.235687387,B,4
197,4,0.383816076,0.055691228,0.6,0.00240113,A,5
198,4,0.465184509,0.048511943,0.75,0.037858933,D,2
199,4,0.522520812,0.210239144,0.657894737,0.357039862,D,2
200,4,0.320518604,0.050570029,0.8,0.086832276,D,2
201,4,0.386121592,0.100780308,0.64,0.789768309,B,4
202,4,0.599885785,0.261817919,0.807692308,0.764312613,B,4
203,4,0.372132674,0.16223419,0.807692308,0.764312613,B,4
204,4,0.258650534,0.049639329,0.730769231,0.764312613,E,1
205,4,0.374727435,0.050461256,0.823529412,0.07585818,D,2
206,4,0.378655381,0.103538676,0.617021277,0.128782726,D,2
207,4,0.538470395,0.193349115,0.596330275,1.62E-05,A,5
334,8,1,1,0.695652174,0.235687387,A,5
335,8,0.867640028,0.340552513,0.642857143,0.707309571,B,4
336,8,0.747866395,0.483023588,0.614457831,0.000741657,A,5
337,8,0.896792473,0.530449974,0.730769231,0.066170519,A,5
338,8,0.920747222,0.761109617,0.703703704,0.050155197,A,5
339,8,0.521543306,0.195009186,0.581818182,0.043595154,A,5
340,8,0.529326719,0.226382847,0.583333333,0.113163844,A,5
341,8,0.561900775,0.123156798,0.659090909,0.186853222,A,5
342,8,0.892382201,0.576103363,0.72,0.086832276,A,5
343,8,0.864640325,0.557581571,0.784313725,0.07585818,B,4
344,8,0.966147154,0.793004391,0.636363636,0.186853222,A,5
345,8,0.646227125,0.181058487,0.622222222,0.165529625,B,4
346,8,0.871725508,0.46777589,0.654545455,0.043595154,A,5
347,8,0.928688197,0.696712898,0.702702703,0.391460676,A,5
348,8,0.364037436,0.124973283,0.615384615,0.764312613,D,2
349,8,0,0,1,0.989634201,E,1
350,8,0.533376122,0.099184031,0.787878788,0.536698592,D,2
351,8,0.773982471,0.185922201,0.526315789,0.032851554,A,5
352,8,0.808865482,0.358540064,0.673469388,0.099223494,A,5
353,8,0.890736672,0.653226901,0.65625,0.573003901,B,4
354,8,0.976707677,0.8665222,0.733333333,0.165529625,A,5
355,8,0.916849955,0.559798502,0.666666667,0.07585818,A,5
356,8,0.866991871,0.635739468,0.7,0.086832276,C,3
357,8,0.782445058,0.542609352,0.597014925,0.007744935,A,5
358,8,0.874099421,0.511296595,0.637931034,0.028486863,A,5
359,8,0.029974121,0,0.581395349,0.000477218,E,1
360,8,0.868694403,0.478411309,0.615384615,0.066170519,A,5
361,8,0.390565266,0.071979862,0.575757576,0.008960909,A,5
362,8,0.940222606,0.641958632,0.761904762,0.235687387,A,5
363,8,0.699150551,0.296270875,0.616666667,0.021383308,A,5
364,8,0.017506445,0,0.818181818,0.85379806,E,1
365,8,0.812778322,0.336359651,0.696428571,0.037858933,A,5
366,8,0.003261224,0,0.882352941,0.92414182,E,1
367,8,0.815932513,0.360673038,0.636363636,0.186853222,A,5
368,8,0.881862435,0.621297652,0.693877551,0.099223494,A,5
369,8,0.88378158,0.604395265,0.666666667,0.113163844,A,5
370,8,0.983275372,0.836920997,0.731707317,0.263198162,A,5
371,8,0.752302109,0.230195245,0.482758621,0.050155197,A,5
372,8,0.81919521,0.315751098,0.651162791,0.292690429,A,5
373,8,0.696872129,0.328072538,0.556962025,0.001334788,A,5
374,8,0.531441705,0.226446457,0.574468085,0.128782726,A,5
375,8,0.201964577,0.05056546,0.9375,0.933829481,D,2
376,8,0.575469492,0,0.684210526,0.900776506,D,2
377,8,0.705199428,0.148669266,0.515789474,0.000127077,A,5
378,8,0.4563905,0.136587873,0.58,0.086832276,A,5
379,8,0.940976898,0.797197522,0.672727273,0.043595154,A,5
380,8,0.659777439,0.314960756,0.611111111,0.050155197,A,5
381,8,0.800690209,0.428079067,0.769230769,0.956404846,C,3
382,8,0.156508338,0,1,0.988011716,E,1
383,8,0.948614388,0.683324408,0.697674419,0.235687387,A,5
384,8,0.908051564,0.736271262,0.666666667,0.113163844,A,5
385,8,0.5906484,0.037442154,0.75,0.978616692,D,2
