IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
478,9,0.0840782465112421,0.0,0.49122807017543857,0.005604465111418633,E,1
542,9,0.2619983065451249,0.04465091300309731,0.9047619047619048,0.7772998611746911,C,3
505,9,0.4645348219596931,0.09101358747116677,0.6842105263157895,0.14359896874845998,B,4
509,9,0.38288693585934475,0.10173081948098495,0.8333333333333334,0.41165137518528216,D,2
540,9,0.285330646115553,0.0,0.8260869565217391,0.7094794344646491,C,3
483,9,0.023808623850357064,0.0,0.6666666666666666,0.19332136980230863,E,1
475,9,0.16307567899237083,0.00837141980573663,0.59375,0.3286525465172701,D,2
447,9,0.43294505444389675,0.04124944244253905,0.6065573770491803,0.00799090249674733,A,5
498,9,0.0469047274834206,0.0,0.7692307692307693,0.9357502889191065,E,1
467,9,0.30523617840240813,0.01151181456438443,0.625,0.02734678679618289,A,5
448,9,0.2145566737319744,0.0,0.6666666666666666,0.009538288499574542,B,4
469,9,0.2890477791405336,0.08025112410399707,0.8275862068965517,0.45547539583056895,A,5
533,9,0.5942255389787185,0.21553261217251676,0.8461538461538461,0.12300398294552908,A,5
539,9,0.307557774841029,0.023493323595631607,0.8695652173913043,0.7094794344646491,C,3
520,9,0.07771379467937364,0.0,0.6,0.41165137518528216,E,1
532,9,0.38732450303601174,0.07740136643133412,0.75,0.6713474534827301,B,4
528,9,0.19332804591321212,0.0,0.6538461538461539,0.5883486248147177,A,5
466,9,0.37923247498493773,0.0,0.7391304347826086,0.7094794344646491,A,5
506,9,0.05068322364944271,0.0,0.6388888888888888,0.19332136980230863,E,1
517,9,0.0856638178631623,0.0,0.6956521739130435,0.7094794344646491,E,1
460,9,0.0685145808620303,0.0,0.9047619047619048,0.7772998611746911,E,1
538,9,0.237405726333057,0.014824633553897931,0.8947368421052632,0.8330143317519274,C,3
497,9,0.030818878179180165,0.0,0.6842105263157895,0.8330143317519274,B,4
548,9,0.4030533523258828,0.0661300704762757,0.8571428571428571,0.5,D,2
580,10,0.2741520620528562,0.07323330062622603,0.717391304347826,0.038631651159049735,A,5
616,10,0.1396533314771235,0.0,1.0,0.9726532132038171,C,3
660,10,0.393704646525038,0.09568354511000798,0.7222222222222222,0.8564010312515399,D,2
657,10,0.4186679461554971,0.0615862116048529,0.6956521739130435,0.7094794344646491,D,2
571,10,0.5832616227095643,0.1586995830230729,0.8,0.41165137518528216,B,4
593,10,0.3341820935976237,0.06347117519135251,0.6428571428571429,0.5,B,4
656,10,0.39528093253108976,0.08885628900080138,0.4838709677419355,0.3691851106220205,D,2
627,10,0.4370785513932311,0.08090857021440766,0.5441176470588235,0.0007898659417364622,A,5
564,10,0.6507212501010426,0.17946712025441497,0.8148148148148148,0.5445246041694309,B,4
579,10,0.09035024059272402,0.0,1.0,0.9807077572756677,E,1
653,10,0.2259427030825642,0.060028485676503124,0.75,0.9456867338673594,E,1
558,10,0.21262504373626673,0.0,1.0,0.9770226300899744,B,4
582,10,0.0,0.0,1.0,0.9920090975032526,E,1
611,10,0.6749506186477103,0.11220755028479257,0.5555555555555556,0.04583825110287108,A,5
